date,Q_m3s,hydro_year,hq,V_m3
1996-05-17,0.08,1996,3,6912.0
1996-05-18,0.07,1996,3,6048.000000000001
1996-05-19,0.08,1996,3,6912.0
1996-05-20,0.08,1996,3,6912.0
1996-05-21,0.1,1996,3,8640.0
1996-05-22,0.08,1996,3,6912.0
1996-05-23,0.08,1996,3,6912.0
1996-05-24,0.1,1996,3,8640.0
1996-05-25,0.1,1996,3,8640.0
1996-05-26,0.1,1996,3,8640.0
1996-05-27,0.1,1996,3,8640.0
1996-05-28,0.1,1996,3,8640.0
1996-05-29,0.1,1996,3,8640.0
1996-05-30,0.1,1996,3,8640.0
1996-05-31,0.1,1996,3,8640.0
1996-06-01,0.1,1996,3,8640.0
1996-06-02,0.1,1996,3,8640.0
1996-06-03,0.1,1996,3,8640.0
1996-06-04,0.1,1996,3,8640.0
1996-06-05,0.1,1996,3,8640.0
1996-06-06,0.1,1996,3,8640.0
1996-06-07,0.1,1996,3,8640.0
1996-06-08,0.1,1996,3,8640.0
1996-06-09,0.11,1996,3,9504.0
1996-06-10,0.11,1996,3,9504.0
1996-06-11,0.11,1996,3,9504.0
1996-06-12,0.33,1996,3,28512.0
1996-06-13,0.06,1996,3,5184.0
1996-06-14,0.06,1996,3,5184.0
1996-06-15,0.07,1996,3,6048.000000000001
1996-06-16,0.08,1996,3,6912.0
1996-06-17,0.36,1996,3,31104.0
1996-06-18,0.77,1996,3,66528.0
1996-06-19,0.87,1996,3,75168.0
1996-06-20,0.82,1996,3,70848.0
1996-06-21,0.82,1996,3,70848.0
1996-06-22,0.18,1996,3,15552.0
1996-06-23,0.15,1996,3,12960.0
1996-06-24,0.08,1996,3,6912.0
1996-06-25,0.06,1996,3,5184.0
1996-06-26,0.07,1996,3,6048.000000000001
1996-06-27,0.07,1996,3,6048.000000000001
1996-06-28,0.08,1996,3,6912.0
1996-06-29,0.07,1996,3,6048.000000000001
1996-06-30,0.07,1996,3,6048.000000000001
1996-07-01,0.07,1996,4,6048.000000000001
1996-07-02,0.1,1996,4,8640.0
1996-07-03,0.08,1996,4,6912.0
1996-07-04,0.08,1996,4,6912.0
1996-07-05,0.08,1996,4,6912.0
1996-07-06,0.07,1996,4,6048.000000000001
1996-07-07,0.07,1996,4,6048.000000000001
1996-07-08,0.07,1996,4,6048.000000000001
1996-07-09,0.08,1996,4,6912.0
1996-07-10,0.07,1996,4,6048.000000000001
1996-07-11,0.08,1996,4,6912.0
1996-07-12,0.07,1996,4,6048.000000000001
1996-07-13,0.07,1996,4,6048.000000000001
1996-07-14,0.07,1996,4,6048.000000000001
1996-07-15,0.07,1996,4,6048.000000000001
1996-07-16,0.07,1996,4,6048.000000000001
1996-07-17,0.06,1996,4,5184.0
1996-07-18,0.06,1996,4,5184.0
1996-07-19,0.06,1996,4,5184.0
1996-07-20,0.08,1996,4,6912.0
1996-07-21,0.07,1996,4,6048.000000000001
1996-07-22,0.06,1996,4,5184.0
1996-07-23,0.07,1996,4,6048.000000000001
1996-07-24,0.07,1996,4,6048.000000000001
1996-07-25,0.06,1996,4,5184.0
1996-07-26,0.06,1996,4,5184.0
1996-07-27,0.08,1996,4,6912.0
1996-07-28,0.82,1996,4,70848.0
1996-07-29,0.15,1996,4,12960.0
1996-07-30,0.13,1996,4,11232.0
1996-07-31,0.18,1996,4,15552.0
1996-08-01,0.45,1996,4,38880.0
1996-08-02,0.5,1996,4,43200.0
1996-08-03,0.65,1996,4,56160.0
1996-08-04,0.18,1996,4,15552.0
1996-08-05,0.13,1996,4,11232.0
1996-08-06,0.13,1996,4,11232.0
1996-08-07,0.15,1996,4,12960.0
1996-08-08,1.63,1996,4,140832.0
1996-08-09,3.75,1996,4,324000.0
1996-08-10,0.4,1996,4,34560.0
1996-08-11,0.18,1996,4,15552.0
1996-08-12,0.15,1996,4,12960.0
1996-08-13,0.15,1996,4,12960.0
1996-08-14,0.25,1996,4,21600.0
1996-08-15,1.4,1996,4,120959.99999999999
1996-08-16,0.33,1996,4,28512.0
1996-08-17,0.28,1996,4,24192.000000000004
1996-08-18,0.28,1996,4,24192.000000000004
1996-08-19,0.18,1996,4,15552.0
1996-08-20,0.4,1996,4,34560.0
1996-08-21,0.25,1996,4,21600.0
1996-08-22,0.25,1996,4,21600.0
1996-08-23,0.23,1996,4,19872.0
1996-08-24,0.18,1996,4,15552.0
1996-08-25,0.2,1996,4,17280.0
1996-08-26,0.2,1996,4,17280.0
1996-08-27,0.15,1996,4,12960.0
1996-08-28,0.28,1996,4,24192.000000000004
1996-08-29,0.3,1996,4,25920.0
1996-08-30,0.45,1996,4,38880.0
1996-08-31,0.35,1996,4,30239.999999999996
1996-09-01,0.18,1996,4,15552.0
1996-09-02,0.18,1996,4,15552.0
1996-09-03,0.15,1996,4,12960.0
1996-09-04,0.2,1996,4,17280.0
1996-09-05,0.2,1996,4,17280.0
1996-09-06,0.18,1996,4,15552.0
1996-09-07,0.23,1996,4,19872.0
1996-09-08,0.18,1996,4,15552.0
1996-09-09,0.23,1996,4,19872.0
1996-09-10,0.2,1996,4,17280.0
1996-09-11,0.18,1996,4,15552.0
1996-09-12,0.25,1996,4,21600.0
1996-09-13,0.2,1996,4,17280.0
1996-09-14,0.18,1996,4,15552.0
1996-09-15,0.18,1996,4,15552.0
1996-09-16,0.18,1996,4,15552.0
1996-09-17,0.2,1996,4,17280.0
1996-09-18,0.2,1996,4,17280.0
1996-09-19,0.2,1996,4,17280.0
1996-09-20,0.2,1996,4,17280.0
1996-09-21,0.23,1996,4,19872.0
1996-09-22,0.23,1996,4,19872.0
1996-09-23,0.28,1996,4,24192.000000000004
1996-09-24,0.25,1996,4,21600.0
1996-09-25,0.18,1996,4,15552.0
1996-09-26,0.23,1996,4,19872.0
1996-09-27,0.25,1996,4,21600.0
1996-09-28,0.28,1996,4,24192.000000000004
1996-09-29,0.2,1996,4,17280.0
1996-09-30,0.28,1996,4,24192.000000000004
1996-10-01,0.35,1997,1,30239.999999999996
1996-10-02,0.3,1997,1,25920.0
1996-10-03,0.38,1997,1,32832.0
1996-10-04,0.2,1997,1,17280.0
1996-10-05,0.15,1997,1,12960.0
1996-10-06,0.15,1997,1,12960.0
1996-10-07,0.3,1997,1,25920.0
1996-10-08,0.33,1997,1,28512.0
1996-10-09,0.33,1997,1,28512.0
1996-10-10,0.28,1997,1,24192.000000000004
1996-10-11,0.48,1997,1,41472.0
1996-10-12,0.28,1997,1,24192.000000000004
1996-10-13,0.3,1997,1,25920.0
1996-10-14,0.35,1997,1,30239.999999999996
1996-10-15,0.35,1997,1,30239.999999999996
1996-10-16,0.48,1997,1,41472.0
1996-10-17,0.43,1997,1,37152.0
1996-10-18,0.43,1997,1,37152.0
1996-10-19,0.45,1997,1,38880.0
1996-10-20,0.48,1997,1,41472.0
1996-10-21,0.35,1997,1,30239.999999999996
1996-10-22,0.48,1997,1,41472.0
1996-10-23,0.43,1997,1,37152.0
1996-10-24,0.18,1997,1,15552.0
1996-10-25,0.15,1997,1,12960.0
1996-10-26,0.18,1997,1,15552.0
1996-10-27,0.18,1997,1,15552.0
1996-10-28,0.2,1997,1,17280.0
1996-10-29,0.23,1997,1,19872.0
1996-10-30,0.23,1997,1,19872.0
1996-10-31,0.23,1997,1,19872.0
1996-11-01,0.3,1997,1,25920.0
1996-11-02,0.33,1997,1,28512.0
1996-11-03,0.28,1997,1,24192.000000000004
1996-11-04,0.38,1997,1,32832.0
1996-11-05,0.25,1997,1,21600.0
1996-11-06,0.28,1997,1,24192.000000000004
1996-11-07,0.25,1997,1,21600.0
1996-11-08,0.2,1997,1,17280.0
1996-11-09,0.18,1997,1,15552.0
1996-11-10,0.15,1997,1,12960.0
1996-11-11,0.18,1997,1,15552.0
1996-11-12,0.18,1997,1,15552.0
1996-11-13,0.18,1997,1,15552.0
1996-11-14,0.28,1997,1,24192.000000000004
1996-11-15,0.38,1997,1,32832.0
1996-11-16,0.58,1997,1,50112.0
1996-11-17,0.88,1997,1,76032.0
1996-11-18,1.33,1997,1,114912.0
1996-11-19,1.78,1997,1,153792.0
1996-11-20,1.48,1997,1,127872.0
1996-11-21,1.55,1997,1,133920.0
1996-11-22,1.55,1997,1,133920.0
1996-11-23,1.93,1997,1,166752.0
1996-11-24,1.55,1997,1,133920.0
1996-11-25,1.33,1997,1,114912.0
1996-11-26,1.4,1997,1,120959.99999999999
1996-11-27,1.4,1997,1,120959.99999999999
1996-11-28,1.33,1997,1,114912.0
1996-11-29,1.7,1997,1,146880.0
1996-11-30,2.15,1997,1,185760.0
1996-12-01,2.08,1997,1,179712.0
1996-12-02,2.08,1997,1,179712.0
1996-12-03,2.23,1997,1,192672.0
1996-12-04,2.23,1997,1,192672.0
1996-12-05,2.38,1997,1,205632.0
1996-12-06,3.28,1997,1,283392.0
1996-12-07,3.2,1997,1,276480.0
1996-12-08,3.28,1997,1,283392.0
1996-12-09,16.95,1997,1,1464480.0
1996-12-10,15.33,1997,1,1324512.0
1996-12-11,7.23,1997,1,624672.0
1996-12-12,5.75,1997,1,496800.0
1996-12-13,5.13,1997,1,443232.0
1996-12-14,5.75,1997,1,496800.0
1996-12-15,6.53,1997,1,564192.0
1996-12-16,7.05,1997,1,609120.0
1996-12-17,5.88,1997,1,508032.0
1996-12-18,5.38,1997,1,464832.0
1996-12-19,5.0,1997,1,432000.0
1996-12-20,4.88,1997,1,421632.0
1996-12-21,5.0,1997,1,432000.0
1996-12-22,5.13,1997,1,443232.0
1996-12-23,5.38,1997,1,464832.0
1996-12-24,5.88,1997,1,508032.0
1996-12-25,6.0,1997,1,518400.0
1996-12-26,6.53,1997,1,564192.0
1996-12-27,7.05,1997,1,609120.0
1996-12-28,6.0,1997,1,518400.0
1996-12-29,5.88,1997,1,508032.0
1996-12-30,5.5,1997,1,475200.0
1996-12-31,5.13,1997,1,443232.0
1997-01-01,5.0,1997,2,432000.0
1997-01-02,5.0,1997,2,432000.0
1997-01-03,5.38,1997,2,464832.0
1997-01-04,6.18,1997,2,533952.0
1997-01-05,6.53,1997,2,564192.0
1997-01-06,5.88,1997,2,508032.0
1997-01-07,5.63,1997,2,486432.0
1997-01-08,5.75,1997,2,496800.0
1997-01-09,13.08,1997,2,1130112.0
1997-01-10,64.0,1997,2,5529600.0
1997-01-11,79.13,1997,2,6836832.0
1997-01-12,42.25,1997,2,3650400.0
1997-01-13,38.43,1997,2,3320352.0
1997-01-14,25.1,1997,2,2168640.0
1997-01-15,16.95,1997,2,1464480.0
1997-01-16,13.08,1997,2,1130112.0
1997-01-17,14.45,1997,2,1248480.0
1997-01-18,16.95,1997,2,1464480.0
1997-01-19,17.28,1997,2,1492992.0
1997-01-20,18.9,1997,2,1632959.9999999998
1997-01-21,51.73,1997,2,4469472.0
1997-01-22,93.9,1997,2,8112960.000000001
1997-01-23,69.68,1997,2,6020352.000000001
1997-01-24,62.5,1997,2,5400000.0
1997-01-25,102.18,1997,2,8828352.0
1997-01-26,63.74,1997,2,5507136.0
1997-01-27,41.24,1997,2,3563136.0
1997-01-28,31.68,1997,2,2737152.0
1997-01-29,26.62,1997,2,2299968.0
1997-01-30,22.88,1997,2,1976832.0
1997-01-31,20.24,1997,2,1748735.9999999998
1997-02-01,20.46,1997,2,1767744.0
1997-02-02,18.06,1997,2,1560384.0
1997-02-03,16.34,1997,2,1411776.0
1997-02-04,14.83,1997,2,1281312.0
1997-02-05,13.17,1997,2,1137888.0
1997-02-06,11.12,1997,2,960767.9999999999
1997-02-07,9.92,1997,2,857088.0
1997-02-08,8.97,1997,2,775008.0
1997-02-09,8.97,1997,2,775008.0
1997-02-10,9.35,1997,2,807840.0
1997-02-11,9.54,1997,2,824255.9999999999
1997-02-12,8.97,1997,2,775008.0
1997-02-13,8.78,1997,2,758592.0
1997-02-14,8.59,1997,2,742176.0
1997-02-15,8.59,1997,2,742176.0
1997-02-16,8.78,1997,2,758592.0
1997-02-17,8.59,1997,2,742176.0
1997-02-18,8.78,1997,2,758592.0
1997-02-19,8.97,1997,2,775008.0
1997-02-20,8.78,1997,2,758592.0
1997-02-21,8.59,1997,2,742176.0
1997-02-22,8.78,1997,2,758592.0
1997-02-23,8.97,1997,2,775008.0
1997-02-24,8.59,1997,2,742176.0
1997-02-25,8.21,1997,2,709344.0000000001
1997-02-26,7.64,1997,2,660096.0
1997-02-27,7.45,1997,2,643680.0
1997-02-28,7.26,1997,2,627264.0
1997-03-01,7.64,1997,2,660096.0
1997-03-02,7.83,1997,2,676512.0
1997-03-03,7.83,1997,2,676512.0
1997-03-04,8.21,1997,2,709344.0000000001
1997-03-05,8.21,1997,2,709344.0000000001
1997-03-06,8.02,1997,2,692928.0
1997-03-07,7.45,1997,2,643680.0
1997-03-08,7.26,1997,2,627264.0
1997-03-09,7.26,1997,2,627264.0
1997-03-10,7.26,1997,2,627264.0
1997-03-11,7.07,1997,2,610848.0
1997-03-12,5.8,1997,2,501120.0
1997-03-13,5.1,1997,2,440639.99999999994
1997-03-14,4.58,1997,2,395712.0
1997-03-15,4.75,1997,2,410400.0
1997-03-16,4.4,1997,2,380160.00000000006
1997-03-17,3.0,1997,2,259200.0
1997-03-18,2.3,1997,2,198719.99999999997
1997-03-19,2.2,1997,2,190080.00000000003
1997-03-20,2.1,1997,2,181440.0
1997-03-21,2.1,1997,2,181440.0
1997-03-22,0.95,1997,2,82080.0
1997-03-23,0.4,1997,2,34560.0
1997-03-24,0.7,1997,2,60479.99999999999
1997-03-25,0.75,1997,2,64800.0
1997-03-26,1.0,1997,2,86400.0
1997-03-27,0.35,1997,2,30239.999999999996
1997-03-28,0.85,1997,2,73440.0
1997-03-29,2.1,1997,2,181440.0
1997-03-30,0.75,1997,2,64800.0
1997-03-31,0.95,1997,2,82080.0
1997-04-01,0.7,1997,3,60479.99999999999
1997-04-02,0.9,1997,3,77760.0
1997-04-03,0.55,1997,3,47520.00000000001
1997-04-04,0.55,1997,3,47520.00000000001
1997-04-05,0.3,1997,3,25920.0
1997-04-06,0.3,1997,3,25920.0
1997-04-07,0.35,1997,3,30239.999999999996
1997-04-08,0.3,1997,3,25920.0
1997-04-09,0.35,1997,3,30239.999999999996
1997-04-10,0.45,1997,3,38880.0
1997-04-11,0.4,1997,3,34560.0
1997-04-12,0.3,1997,3,25920.0
1997-04-13,0.35,1997,3,30239.999999999996
1997-04-14,0.45,1997,3,38880.0
1997-04-15,0.45,1997,3,38880.0
1997-04-16,0.35,1997,3,30239.999999999996
1997-04-17,0.5,1997,3,43200.0
1997-04-18,0.4,1997,3,34560.0
1997-04-19,1.7,1997,3,146880.0
1997-04-20,9.16,1997,3,791424.0
1997-04-21,27.5,1997,3,2376000.0
1997-04-22,40.3,1997,3,3481919.9999999995
1997-04-23,17.41,1997,3,1504224.0
1997-04-24,11.12,1997,3,960767.9999999999
1997-04-25,10.3,1997,3,889920.0000000001
1997-04-26,9.92,1997,3,857088.0
1997-04-27,9.54,1997,3,824255.9999999999
1997-04-28,9.35,1997,3,807840.0
1997-04-29,9.16,1997,3,791424.0
1997-04-30,8.21,1997,3,709344.0000000001
1997-05-01,7.83,1997,3,676512.0
1997-05-02,7.07,1997,3,610848.0
1997-05-03,5.98,1997,3,516672.00000000006
1997-05-04,5.8,1997,3,501120.0
1997-05-05,5.45,1997,3,470880.0
1997-05-06,5.45,1997,3,470880.0
1997-05-07,5.98,1997,3,516672.00000000006
1997-05-08,5.8,1997,3,501120.0
1997-05-09,4.93,1997,3,425952.0
1997-05-10,3.35,1997,3,289440.0
1997-05-11,2.4,1997,3,207360.0
1997-05-12,2.2,1997,3,190080.00000000003
1997-05-13,2.0,1997,3,172800.0
1997-05-14,4.4,1997,3,380160.00000000006
1997-05-15,7.26,1997,3,627264.0
1997-05-16,7.26,1997,3,627264.0
1997-05-17,8.97,1997,3,775008.0
1997-05-18,10.11,1997,3,873504.0
1997-05-19,8.97,1997,3,775008.0
1997-05-20,8.4,1997,3,725760.0
1997-05-21,7.83,1997,3,676512.0
1997-05-22,7.45,1997,3,643680.0
1997-05-23,6.5,1997,3,561600.0
1997-05-24,4.93,1997,3,425952.0
1997-05-25,5.1,1997,3,440639.99999999994
1997-05-26,6.5,1997,3,561600.0
1997-05-27,6.15,1997,3,531360.0
1997-05-28,5.98,1997,3,516672.00000000006
1997-05-29,8.21,1997,3,709344.0000000001
1997-05-30,7.26,1997,3,627264.0
1997-05-31,6.69,1997,3,578016.0
1997-06-01,10.11,1997,3,873504.0
1997-06-02,15.48,1997,3,1337472.0
1997-06-03,13.99,1997,3,1208736.0
1997-06-04,14.4,1997,3,1244160.0
1997-06-05,24.64,1997,3,2128896.0
1997-06-06,47.98,1997,3,4145471.9999999995
1997-06-07,43.6,1997,3,3767040.0
1997-06-08,27.1,1997,3,2341440.0
1997-06-09,14.8,1997,3,1278720.0
1997-06-10,12.4,1997,3,1071360.0
1997-06-11,11.2,1997,3,967679.9999999999
1997-06-12,10.0,1997,3,864000.0
1997-06-13,8.2,1997,3,708479.9999999999
1997-06-14,6.4,1997,3,552960.0
1997-06-15,4.42,1997,3,381888.0
1997-06-16,2.75,1997,3,237600.0
1997-06-17,0.67,1997,3,57888.0
1997-06-18,0.18,1997,3,15552.0
1997-06-19,0.12,1997,3,10368.0
1997-06-20,0.11,1997,3,9504.0
1997-06-21,0.11,1997,3,9504.0
1997-06-22,0.11,1997,3,9504.0
1997-06-23,0.1,1997,3,8640.0
1997-06-24,0.08,1997,3,6912.0
1997-06-25,0.08,1997,3,6912.0
1997-06-26,0.08,1997,3,6912.0
1997-06-27,0.12,1997,3,10368.0
1997-06-28,0.21,1997,3,18144.0
1997-06-29,0.99,1997,3,85536.0
1997-06-30,2.0,1997,3,172800.0
1997-07-01,1.53,1997,4,132192.0
1997-07-02,1.34,1997,4,115776.0
1997-07-03,3.2,1997,4,276480.0
1997-07-04,5.8,1997,4,501120.0
1997-07-05,6.1,1997,4,527040.0
1997-07-06,3.73,1997,4,322272.0
1997-07-07,2.15,1997,4,185760.0
1997-07-08,0.55,1997,4,47520.00000000001
1997-07-09,0.18,1997,4,15552.0
1997-07-10,0.48,1997,4,41472.0
1997-07-11,1.81,1997,4,156384.0
1997-07-12,2.0,1997,4,172800.0
1997-07-13,0.27,1997,4,23328.0
1997-07-14,0.12,1997,4,10368.0
1997-07-15,0.12,1997,4,10368.0
1997-07-16,0.07,1997,4,6048.000000000001
1997-07-17,0.42,1997,4,36288.0
1997-07-18,2.3,1997,4,198719.99999999997
1997-07-19,3.2,1997,4,276480.0
1997-07-20,5.34,1997,4,461376.0
1997-07-21,5.11,1997,4,441504.0
1997-07-22,5.11,1997,4,441504.0
1997-07-23,10.3,1997,4,889920.0000000001
1997-07-24,13.3,1997,4,1149120.0
1997-07-25,16.6,1997,4,1434240.0000000002
1997-07-26,10.0,1997,4,864000.0
1997-07-27,7.9,1997,4,682560.0
1997-07-28,5.8,1997,4,501120.0
1997-07-29,3.5,1997,4,302400.0
1997-07-30,2.9,1997,4,250560.0
1997-07-31,1.34,1997,4,115776.0
1997-08-01,4.88,1997,4,421632.0
1997-08-02,2.15,1997,4,185760.0
1997-08-03,0.55,1997,4,47520.00000000001
1997-08-04,0.15,1997,4,12960.0
1997-08-05,0.15,1997,4,12960.0
1997-08-06,1.24,1997,4,107136.0
1997-08-07,6.4,1997,4,552960.0
1997-08-08,5.11,1997,4,441504.0
1997-08-09,5.34,1997,4,461376.0
1997-08-10,6.4,1997,4,552960.0
1997-08-11,7.9,1997,4,682560.0
1997-08-12,9.7,1997,4,838079.9999999999
1997-08-13,9.1,1997,4,786240.0
1997-08-14,8.2,1997,4,708479.9999999999
1997-08-15,6.7,1997,4,578880.0
1997-08-16,5.8,1997,4,501120.0
1997-08-17,3.2,1997,4,276480.0
1997-08-18,9.7,1997,4,838079.9999999999
1997-08-19,8.2,1997,4,708479.9999999999
1997-08-20,6.7,1997,4,578880.0
1997-08-21,4.65,1997,4,401760.00000000006
1997-08-22,3.5,1997,4,302400.0
1997-08-23,3.96,1997,4,342144.0
1997-08-24,4.19,1997,4,362016.00000000006
1997-08-25,4.42,1997,4,381888.0
1997-08-26,8.5,1997,4,734400.0
1997-08-27,9.7,1997,4,838079.9999999999
1997-08-28,8.5,1997,4,734400.0
1997-08-29,7.9,1997,4,682560.0
1997-08-30,7.3,1997,4,630720.0
1997-08-31,7.3,1997,4,630720.0
1997-09-01,7.9,1997,4,682560.0
1997-09-02,10.6,1997,4,915840.0
1997-09-03,8.8,1997,4,760320.0000000001
1997-09-04,7.6,1997,4,656640.0
1997-09-05,6.7,1997,4,578880.0
1997-09-06,5.57,1997,4,481248.0
1997-09-07,5.11,1997,4,441504.0
1997-09-08,4.65,1997,4,401760.00000000006
1997-09-09,3.05,1997,4,263520.0
1997-09-10,2.0,1997,4,172800.0
1997-09-11,1.53,1997,4,132192.0
1997-09-12,1.53,1997,4,132192.0
1997-09-13,1.62,1997,4,139968.0
1997-09-14,1.43,1997,4,123552.0
1997-09-15,3.5,1997,4,302400.0
1997-09-16,3.5,1997,4,302400.0
1997-09-17,4.42,1997,4,381888.0
1997-09-18,3.5,1997,4,302400.0
1997-09-19,3.35,1997,4,289440.0
1997-09-20,3.05,1997,4,263520.0
1997-09-21,2.6,1997,4,224640.0
1997-09-22,2.6,1997,4,224640.0
1997-09-23,2.3,1997,4,198719.99999999997
1997-09-24,2.75,1997,4,237600.0
1997-09-25,6.4,1997,4,552960.0
1997-09-26,5.8,1997,4,501120.0
1997-09-27,7.6,1997,4,656640.0
1997-09-28,8.8,1997,4,760320.0000000001
1997-09-29,7.6,1997,4,656640.0
1997-09-30,7.0,1997,4,604800.0
1997-10-01,7.0,1998,1,604800.0
1997-10-02,7.3,1998,1,630720.0
1997-10-03,5.8,1998,1,501120.0
1997-10-04,5.11,1998,1,441504.0
1997-10-05,4.88,1998,1,421632.0
1997-10-06,5.57,1998,1,481248.0
1997-10-07,7.0,1998,1,604800.0
1997-10-08,6.7,1998,1,578880.0
1997-10-09,6.4,1998,1,552960.0
1997-10-10,5.11,1998,1,441504.0
1997-10-11,3.05,1998,1,263520.0
1997-10-12,3.2,1998,1,276480.0
1997-10-13,3.35,1998,1,289440.0
1997-10-14,2.75,1998,1,237600.0
1997-10-15,3.05,1998,1,263520.0
1997-10-16,3.05,1998,1,263520.0
1997-10-17,2.9,1998,1,250560.0
1997-10-18,2.15,1998,1,185760.0
1997-10-19,1.43,1998,1,123552.0
1997-10-20,1.81,1998,1,156384.0
1997-10-21,2.0,1998,1,172800.0
1997-10-22,1.81,1998,1,156384.0
1997-10-23,1.81,1998,1,156384.0
1997-10-24,1.91,1998,1,165024.0
1997-10-25,2.0,1998,1,172800.0
1997-10-26,1.81,1998,1,156384.0
1997-10-27,1.91,1998,1,165024.0
1997-10-28,2.15,1998,1,185760.0
1997-10-29,3.05,1998,1,263520.0
1997-10-30,3.96,1998,1,342144.0
1997-10-31,4.42,1998,1,381888.0
1997-11-01,4.88,1998,1,421632.0
1997-11-02,5.57,1998,1,481248.0
1997-11-03,7.0,1998,1,604800.0
1997-11-04,7.3,1998,1,630720.0
1997-11-05,7.9,1998,1,682560.0
1997-11-06,8.5,1998,1,734400.0
1997-11-07,10.6,1998,1,915840.0
1997-11-08,10.9,1998,1,941760.0
1997-11-09,10.0,1998,1,864000.0
1997-11-10,9.4,1998,1,812160.0
1997-11-11,10.0,1998,1,864000.0
1997-11-12,10.0,1998,1,864000.0
1997-11-13,10.3,1998,1,889920.0000000001
1997-11-14,10.0,1998,1,864000.0
1997-11-15,9.7,1998,1,838079.9999999999
1997-11-16,9.1,1998,1,786240.0
1997-11-17,9.1,1998,1,786240.0
1997-11-18,9.1,1998,1,786240.0
1997-11-19,9.1,1998,1,786240.0
1997-11-20,8.8,1998,1,760320.0000000001
1997-11-21,8.5,1998,1,734400.0
1997-11-22,8.8,1998,1,760320.0000000001
1997-11-23,9.1,1998,1,786240.0
1997-11-24,9.4,1998,1,812160.0
1997-11-25,9.1,1998,1,786240.0
1997-11-26,9.1,1998,1,786240.0
1997-11-27,9.1,1998,1,786240.0
1997-11-28,9.1,1998,1,786240.0
1997-11-29,8.8,1998,1,760320.0000000001
1997-11-30,8.8,1998,1,760320.0000000001
1997-12-01,8.8,1998,1,760320.0000000001
1997-12-02,7.9,1998,1,682560.0
1997-12-03,7.6,1998,1,656640.0
1997-12-04,7.6,1998,1,656640.0
1997-12-05,7.6,1998,1,656640.0
1997-12-06,7.3,1998,1,630720.0
1997-12-07,7.3,1998,1,630720.0
1997-12-08,7.3,1998,1,630720.0
1997-12-09,7.3,1998,1,630720.0
1997-12-10,7.3,1998,1,630720.0
1997-12-11,7.3,1998,1,630720.0
1997-12-12,7.3,1998,1,630720.0
1997-12-13,7.0,1998,1,604800.0
1997-12-14,8.2,1998,1,708479.9999999999
1997-12-15,10.6,1998,1,915840.0
1997-12-16,9.7,1998,1,838079.9999999999
1997-12-17,9.1,1998,1,786240.0
1997-12-18,12.7,1998,1,1097280.0
1997-12-19,28.3,1998,1,2445120.0
1997-12-20,25.6,1998,1,2211840.0
1997-12-21,21.7,1998,1,1874880.0
1997-12-22,16.0,1998,1,1382400.0
1997-12-23,13.3,1998,1,1149120.0
1997-12-24,12.7,1998,1,1097280.0
1997-12-25,13.0,1998,1,1123200.0
1997-12-26,13.3,1998,1,1149120.0
1997-12-27,13.0,1998,1,1123200.0
1997-12-28,12.7,1998,1,1097280.0
1997-12-29,12.1,1998,1,1045440.0
1997-12-30,11.2,1998,1,967679.9999999999
1997-12-31,10.9,1998,1,941760.0
1998-01-01,12.1,1998,2,1045440.0
1998-01-02,13.3,1998,2,1149120.0
1998-01-03,12.4,1998,2,1071360.0
1998-01-04,12.4,1998,2,1071360.0
1998-01-05,13.0,1998,2,1123200.0
1998-01-06,13.0,1998,2,1123200.0
1998-01-07,12.4,1998,2,1071360.0
1998-01-08,11.2,1998,2,967679.9999999999
1998-01-09,10.9,1998,2,941760.0
1998-01-10,11.2,1998,2,967679.9999999999
1998-01-11,13.3,1998,2,1149120.0
1998-01-12,13.0,1998,2,1123200.0
1998-01-13,11.5,1998,2,993600.0
1998-01-14,11.2,1998,2,967679.9999999999
1998-01-15,10.9,1998,2,941760.0
1998-01-16,11.5,1998,2,993600.0
1998-01-17,13.3,1998,2,1149120.0
1998-01-18,13.6,1998,2,1175040.0
1998-01-19,13.6,1998,2,1175040.0
1998-01-20,12.7,1998,2,1097280.0
1998-01-21,10.6,1998,2,915840.0
1998-01-22,10.3,1998,2,889920.0000000001
1998-01-23,10.3,1998,2,889920.0000000001
1998-01-24,11.8,1998,2,1019520.0000000001
1998-01-25,13.6,1998,2,1175040.0
1998-01-26,12.4,1998,2,1071360.0
1998-01-27,10.6,1998,2,915840.0
1998-01-28,10.3,1998,2,889920.0000000001
1998-01-29,10.3,1998,2,889920.0000000001
1998-01-30,10.6,1998,2,915840.0
1998-01-31,12.7,1998,2,1097280.0
1998-02-01,14.5,1998,2,1252800.0
1998-02-02,14.2,1998,2,1226880.0
1998-02-03,14.2,1998,2,1226880.0
1998-02-04,18.4,1998,2,1589759.9999999998
1998-02-05,20.5,1998,2,1771200.0
1998-02-06,16.9,1998,2,1460159.9999999998
1998-02-07,15.7,1998,2,1356480.0
1998-02-08,16.0,1998,2,1382400.0
1998-02-09,15.4,1998,2,1330560.0
1998-02-10,14.2,1998,2,1226880.0
1998-02-11,13.3,1998,2,1149120.0
1998-02-12,12.4,1998,2,1071360.0
1998-02-13,11.8,1998,2,1019520.0000000001
1998-02-14,12.4,1998,2,1071360.0
1998-02-15,13.9,1998,2,1200960.0
1998-02-16,13.9,1998,2,1200960.0
1998-02-17,13.3,1998,2,1149120.0
1998-02-18,12.4,1998,2,1071360.0
1998-02-19,12.1,1998,2,1045440.0
